machine_id,job_id,op_index,start,end,proc_time
0,7,0,0,36,36
0,1,4,235,312,77
0,0,4,312,321,9
0,9,4,321,373,52
0,2,5,380,420,40
0,4,3,423,487,64
0,3,9,558,613,55
0,8,9,613,688,75
0,6,9,695,790,95
0,5,9,796,848,52
1,3,0,0,91,91
1,1,2,91,178,87
1,6,1,178,241,63
1,4,1,241,331,90
1,2,4,331,380,49
1,8,8,523,601,78
1,0,8,656,714,58
1,5,7,714,771,57
1,7,9,802,810,8
1,9,9,810,836,26
2,0,0,0,44,44
2,8,1,88,169,81
2,3,1,169,186,17
2,6,4,335,417,82
2,5,3,417,446,29
2,9,5,446,452,6
2,2,7,454,502,48
2,4,4,502,596,94
2,1,6,596,677,81
2,7,8,766,802,36
3,0,1,44,49,5
3,8,2,169,182,13
3,2,3,202,272,70
3,7,4,272,348,76
3,4,2,348,423,75
3,3,6,423,430,7
3,6,5,430,457,27
3,1,5,457,542,85
3,5,6,597,665,68
3,9,8,798,804,6
4,1,0,0,15,15
4,9,1,88,142,54
4,2,2,192,202,10
4,0,3,202,299,97
4,6,2,299,325,26
4,8,4,338,392,54
4,3,5,392,403,11
4,5,4,446,504,58
4,4,6,611,623,12
4,7,6,623,653,30
5,8,0,0,88,88
5,7,1,88,103,15
5,0,2,103,161,58
5,5,1,161,254,93
5,3,3,254,329,75
5,6,3,329,335,6
5,2,9,593,664,71
5,1,7,677,716,39
5,9,7,716,798,82
5,4,9,798,848,50
6,6,0,0,87,87
6,4,0,87,158,71
6,2,1,170,192,22
6,9,2,192,256,64
6,8,3,256,338,82
6,7,5,348,432,84
6,3,7,432,504,72
6,5,5,504,597,93
6,0,9,714,803,89
6,1,9,803,824,21
7,1,1,15,46,31
7,5,0,46,116,70
7,3,2,186,248,62
7,9,3,256,288,32
7,0,5,321,405,84
7,8,5,405,418,13
7,6,6,457,513,56
7,2,8,513,593,80
7,4,7,623,690,67
7,7,7,690,766,76
8,7,2,103,144,41
8,1,3,178,235,57
8,5,2,254,331,77
8,3,4,331,378,47
8,2,6,420,454,34
8,8,6,454,483,29
8,0,6,483,560,77
8,4,5,596,611,15
8,6,7,611,659,48
8,9,6,659,713,54
9,9,0,0,88,88
9,2,0,88,170,82
9,7,3,170,248,78
9,8,7,483,523,40
9,3,8,523,558,35
9,0,7,560,656,96
9,6,8,659,695,36
9,4,8,695,715,20
9,1,8,716,789,73
9,5,8,789,796,7
