machine_id,job_id,op_index,start,end,proc_time
0,11,0,0,22,22
0,2,1,65,87,22
0,17,2,110,122,12
0,15,4,139,152,13
0,0,4,166,187,21
0,12,6,214,252,38
0,14,4,263,274,11
0,9,5,336,370,34
0,3,6,370,402,32
0,19,8,402,418,16
0,8,7,418,445,27
0,13,8,463,483,20
0,1,10,484,495,11
0,10,14,495,531,36
0,4,11,533,557,24
0,7,14,557,570,13
0,5,14,570,595,25
0,18,14,595,608,13
0,6,13,608,625,17
0,16,14,647,668,21
1,4,2,47,75,28
1,13,1,75,104,29
1,9,1,104,115,11
1,5,3,115,148,33
1,19,3,148,162,14
1,10,3,162,193,31
1,1,4,193,217,24
1,17,5,217,235,18
1,3,2,235,254,19
1,18,8,254,266,12
1,16,5,266,297,31
1,7,10,306,342,36
1,12,11,342,378,36
1,14,8,386,420,34
1,0,8,420,450,30
1,15,11,479,497,18
1,11,11,497,515,18
1,2,9,515,529,14
1,6,12,574,603,29
1,8,14,626,658,32
2,0,0,0,24,24
2,12,2,77,113,36
2,17,3,122,142,20
2,16,2,157,185,28
2,2,4,185,205,20
2,6,6,211,250,39
2,18,9,266,279,13
2,7,9,279,306,27
2,11,8,306,335,29
2,14,6,335,349,14
2,1,7,349,385,36
2,5,9,385,411,26
2,10,13,411,450,39
2,15,10,450,479,29
2,8,10,488,509,21
2,4,10,509,533,24
2,13,11,534,555,21
2,9,12,555,583,28
2,3,11,583,612,29
2,19,13,612,634,22
3,16,0,0,25,25
3,1,1,30,45,15
3,6,1,45,75,30
3,0,1,75,87,12
3,7,4,114,135,21
3,12,4,148,176,28
3,14,2,176,206,30
3,8,3,206,233,27
3,18,7,233,250,17
3,2,5,250,262,12
3,10,8,265,292,27
3,19,5,292,323,31
3,15,9,323,359,36
3,5,8,359,382,23
3,9,6,382,406,24
3,17,9,406,437,31
3,4,8,437,461,24
3,11,12,515,526,11
3,3,12,612,625,13
3,13,14,642,669,27
4,7,1,45,64,19
4,15,3,122,139,17
4,0,3,139,166,27
4,6,5,184,211,27
4,11,4,211,242,31
4,10,7,245,265,20
4,13,4,286,320,34
4,3,5,320,350,30
4,8,5,354,375,21
4,16,9,399,411,12
4,5,10,411,426,15
4,12,12,426,441,15
4,19,11,443,472,29
4,14,10,480,503,23
4,9,10,503,518,15
4,17,13,521,534,13
4,18,13,548,586,38
4,1,14,586,614,28
4,2,13,619,641,22
4,4,14,641,659,18
5,18,0,0,18,18
5,7,0,18,45,27
5,12,1,45,77,32
5,10,1,77,114,37
5,11,2,114,142,28
5,16,1,142,157,15
5,15,5,157,190,33
5,17,4,190,202,12
5,9,2,202,241,39
5,19,4,241,274,33
5,5,6,274,314,40
5,8,4,314,354,40
5,4,5,354,372,18
5,14,7,372,386,14
5,13,5,386,419,33
5,3,7,419,440,21
5,1,8,440,466,26
5,6,9,466,502,36
5,0,9,502,533,31
5,2,10,533,549,16
6,1,0,0,30,30
6,2,0,30,65,35
6,7,2,65,94,29
6,6,2,94,115,21
6,4,3,115,147,32
6,3,1,147,176,29
6,5,5,188,223,35
6,0,5,223,248,25
6,12,7,252,272,20
6,16,7,332,363,31
6,10,12,363,388,25
6,18,11,394,411,17
6,13,6,419,446,27
6,8,9,472,488,16
6,19,12,488,516,28
6,15,13,516,549,33
6,11,14,549,564,15
6,14,13,582,605,23
6,17,14,605,631,26
6,9,14,631,664,33
7,18,2,48,86,38
7,15,2,86,122,36
7,2,3,122,154,32
7,5,4,154,188,34
7,10,4,193,218,25
7,16,4,225,264,39
7,3,3,264,278,14
7,12,8,278,297,19
7,4,4,297,313,16
7,9,4,313,336,23
7,11,9,336,368,32
7,0,7,368,394,26
7,19,9,418,429,11
7,17,10,437,469,32
7,1,9,469,484,15
7,13,9,484,512,28
7,7,13,512,534,22
7,8,12,570,598,28
7,14,14,605,632,27
7,6,14,632,665,33
8,5,0,0,24,24
8,13,0,24,52,28
8,19,1,52,91,39
8,6,3,115,134,19
8,12,3,134,148,14
8,8,2,148,172,24
8,7,6,175,189,14
8,15,6,190,215,25
8,10,5,218,231,13
8,11,5,242,263,21
8,0,6,263,290,27
8,16,6,297,332,35
8,17,7,332,371,39
8,4,6,372,396,24
8,9,8,417,447,30
8,14,9,447,480,33
8,1,11,495,518,23
8,18,12,518,548,30
8,2,12,603,619,16
8,3,13,625,645,20
9,15,0,0,13,13
9,19,0,13,44,31
9,14,0,44,65,21
9,3,0,65,85,20
9,7,3,94,114,20
9,0,2,114,131,17
9,18,6,145,161,16
9,6,7,250,263,13
9,11,6,263,283,20
9,10,9,292,317,25
9,8,6,375,401,26
9,4,7,401,424,23
9,5,11,426,454,28
9,2,8,454,471,17
9,17,11,471,491,20
9,12,13,491,523,32
9,16,12,523,539,16
9,1,13,539,565,26
9,9,13,583,609,26
9,13,13,609,642,33
10,18,1,18,48,30
10,10,0,48,76,28
10,17,1,96,110,14
10,7,5,135,175,40
10,1,6,232,260,28
10,15,8,295,318,23
10,5,7,318,354,36
10,2,7,354,377,23
10,11,10,377,395,18
10,16,10,411,444,33
10,13,7,446,463,17
10,4,9,463,497,34
10,3,9,497,521,24
10,9,11,521,536,15
10,6,10,536,557,21
10,8,11,557,570,13
10,14,12,570,582,12
10,12,14,582,598,16
10,0,13,620,639,19
10,19,14,639,656,17
11,4,0,0,23,23
11,5,1,24,43,19
11,11,1,43,68,25
11,8,1,79,108,29
11,18,5,125,145,20
11,1,3,172,191,19
11,17,6,235,252,17
11,14,5,274,290,16
11,12,9,297,309,12
11,19,6,323,345,22
11,10,11,348,362,14
11,16,8,363,399,36
11,7,12,399,436,37
