machine_id,job_id,op_index,start,end,proc_time
0,16,0,0,21,21
0,32,1,21,67,46
0,20,1,67,87,20
0,13,1,87,126,39
0,6,0,126,154,28
0,12,0,154,170,16
0,25,2,170,194,24
0,28,1,194,197,3
0,43,0,197,246,49
0,31,3,246,276,30
0,10,3,276,299,23
0,48,0,299,334,35
0,11,1,334,338,4
0,19,3,338,386,48
0,40,0,386,445,59
0,42,4,445,447,2
0,5,1,447,462,15
0,18,4,462,515,53
0,27,1,515,536,21
0,15,3,556,588,32
0,35,4,592,602,10
0,9,4,602,677,75
0,0,0,677,769,92
0,45,3,769,784,15
0,17,2,784,835,51
0,21,2,835,921,86
0,3,1,921,969,48
0,47,2,969,1007,38
0,24,4,1007,1045,38
0,44,3,1045,1070,25
0,26,4,1070,1145,75
0,41,3,1160,1181,21
0,14,1,1181,1274,93
0,36,3,1285,1320,35
0,38,4,1401,1409,8
0,39,0,1409,1499,90
0,37,1,1499,1545,46
0,7,4,1560,1573,13
0,34,4,1576,1599,23
0,22,1,1599,1660,61
0,29,2,1660,1743,83
0,1,0,1743,1829,86
0,4,0,1829,1912,83
0,30,3,1912,2009,97
0,8,0,2009,2094,85
0,46,3,2094,2116,22
0,23,4,2116,2149,33
0,2,4,2149,2241,92
0,49,2,2426,2428,2
0,33,4,2575,2604,29
1,18,0,0,21,21
1,20,0,21,41,20
1,13,0,41,81,40
1,28,0,81,89,8
1,35,0,89,127,38
1,31,1,127,164,37
1,15,1,167,175,8
1,38,0,175,190,15
1,2,0,190,194,4
1,24,1,194,207,13
1,17,0,207,257,50
1,25,4,257,295,38
1,9,2,295,360,65
1,42,3,360,364,4
1,10,4,364,430,66
1,48,2,430,435,5
1,19,4,435,446,11
1,40,1,446,496,50
1,12,4,496,521,25
1,16,2,521,547,26
1,5,2,547,647,100
1,26,1,647,694,47
1,27,2,694,747,53
1,45,2,747,755,8
1,21,1,757,797,40
1,44,1,797,852,55
1,41,0,852,914,62
1,11,4,914,983,69
1,32,4,983,1082,99
1,47,3,1082,1159,77
1,3,2,1159,1218,59
1,36,2,1256,1285,29
1,43,3,1285,1374,89
1,14,4,1374,1379,5
1,34,1,1379,1448,69
1,7,3,1526,1560,34
1,6,4,1657,1742,85
1,29,4,1760,1783,23
1,23,1,1783,1877,94
1,46,1,1877,1974,97
1,4,1,1974,2052,78
1,1,2,2052,2127,75
1,30,4,2127,2226,99
1,22,3,2226,2312,86
1,8,2,2312,2345,33
1,49,1,2345,2426,81
1,39,4,2426,2512,86
1,33,3,2512,2575,63
1,37,4,2717,2765,48
1,0,4,2808,2857,49
2,10,0,0,48,48
2,42,0,48,68,20
2,32,2,68,82,14
2,31,0,82,110,28
2,9,0,110,134,24
2,16,1,134,162,28
2,18,2,162,209,47
2,25,3,209,221,12
2,11,0,221,300,79
2,19,2,300,336,36
2,48,1,336,404,68
2,30,1,404,440,36
2,35,1,440,484,44
2,12,3,488,491,3
2,15,2,491,556,65
2,26,0,556,618,62
2,45,1,618,714,96
2,17,1,714,774,60
2,47,1,774,841,67
2,27,4,841,844,3
2,24,2,844,935,91
2,21,3,935,958,23
2,44,2,958,1031,73
2,41,1,1031,1103,72
2,7,0,1103,1164,61
2,5,4,1164,1188,24
2,2,3,1188,1228,40
2,20,4,1228,1276,48
2,14,2,1276,1284,8
2,3,3,1284,1376,92
2,38,3,1376,1401,25
2,36,4,1401,1467,66
2,34,2,1467,1559,92
2,39,1,1559,1610,51
2,6,3,1610,1657,47
2,43,4,1657,1721,64
2,29,3,1743,1760,17
2,13,3,1760,1853,93
2,1,1,1853,1953,100
2,23,3,1953,2013,60
2,49,0,2013,2081,68
2,40,4,2081,2174,93
2,8,1,2174,2249,75
2,46,4,2249,2339,90
2,28,2,2339,2427,88
2,33,2,2427,2478,51
2,22,4,2478,2577,99
2,4,4,2577,2621,44
2,37,3,2621,2717,96
2,0,3,2717,2808,91
3,32,0,0,15,15
3,5,0,15,64,49
3,18,1,64,67,3
3,25,1,67,97,30
3,15,0,97,167,70
3,19,0,167,224,57
3,10,1,224,251,27
3,9,1,251,271,20
3,42,2,271,356,85
3,31,4,356,411,55
3,12,2,411,488,77
3,45,0,488,501,13
3,35,2,501,548,47
3,48,3,548,594,46
3,43,1,594,643,49
3,47,0,643,686,43
3,21,0,686,757,71
3,27,3,757,831,74
3,40,3,831,854,23
3,11,3,854,900,46
3,29,0,900,933,33
3,26,3,933,972,39
3,24,3,972,999,27
3,20,3,999,1073,74
3,44,4,1073,1089,16
3,36,0,1089,1131,42
3,2,2,1131,1175,44
3,38,1,1175,1255,80
3,41,4,1255,1270,15
3,6,1,1270,1323,53
3,14,3,1323,1373,50
3,37,0,1373,1472,99
3,7,2,1472,1526,54
3,3,4,1526,1561,35
3,34,3,1561,1576,15
3,0,2,1576,1632,56
3,39,2,1632,1698,66
3,22,2,1698,1725,27
3,30,2,1725,1795,70
3,16,3,1795,1886,91
3,23,2,1886,1932,46
3,33,1,1932,2010,78
3,46,2,2010,2049,39
3,13,4,2049,2097,48
3,17,4,2097,2190,93
3,1,3,2190,2282,92
3,4,3,2282,2346,64
3,49,3,2428,2432,4
3,28,3,2432,2486,54
3,8,4,2486,2535,49
4,25,0,0,58,58
4,30,0,58,121,63
4,24,0,121,154,33
4,31,2,164,188,24
4,42,1,188,202,14
4,13,2,202,217,15
4,20,2,217,223,6
4,19,1,224,250,26
4,10,2,251,252,1
4,32,3,252,270,18
4,12,1,270,301,31
4,27,0,301,401,100
4,18,3,401,435,34
4,11,2,435,496,61
4,9,3,496,529,33
4,40,2,529,569,40
4,35,3,569,592,23
4,48,4,594,598,4
4,15,4,598,682,84
4,44,0,682,756,74
4,26,2,756,761,5
4,5,3,761,779,18
4,3,0,779,866,87
4,43,2,866,912,46
4,2,1,912,1006,94
4,21,4,1006,1035,29
4,14,0,1035,1083,48
4,0,1,1083,1130,47
4,41,2,1130,1160,30
4,47,4,1160,1171,11
4,36,1,1171,1256,85
4,38,2,1256,1303,47
4,34,0,1303,1329,26
4,7,1,1329,1400,71
4,6,2,1400,1484,84
4,22,0,1484,1567,83
4,29,1,1567,1639,72
4,23,0,1639,1707,68
4,39,3,1707,1712,5
4,33,0,1712,1801,89
4,46,0,1801,1874,73
4,37,2,1874,1948,74
4,16,4,1948,2006,58
4,17,3,2006,2096,90
4,4,2,2096,2172,76
4,45,4,2172,2269,97
4,1,4,2282,2372,90
4,8,3,2372,2444,72
4,49,4,2444,2503,59
4,28,4,2503,2521,18
5,25,7,334,393,59
5,31,6,449,458,9
5,19,7,549,579,30
5,10,8,579,642,63
5,18,7,642,710,68
5,42,7,710,758,48
5,48,7,758,816,58
5,15,8,816,888,72
5,35,8,901,971,70
5,9,9,1015,1044,29
5,32,7,1189,1199,10
5,44,8,1211,1237,26
5,11,9,1282,1316,34
5,41,5,1316,1393,77
5,24,9,1393,1480,87
5,47,6,1480,1487,7
5,20,7,1487,1567,80
5,12,9,1567,1589,22
5,36,7,1589,1679,90
5,14,8,1679,1767,88
5,5,7,1767,1793,26
5,38,9,1793,1798,5
5,27,9,1807,1835,28
5,6,6,1922,1956,34
5,43,7,1956,2039,83
5,34,7,2039,2086,47
5,3,9,2086,2177,91
5,7,9,2177,2274,97
5,23,6,2274,2360,86
5,1,5,2372,2383,11
5,16,8,2383,2422,39
5,29,9,2422,2492,70
5,30,7,2505,2546,41
5,39,5,2546,2605,59
5,8,6,2605,2617,12
5,46,8,2617,2715,98
5,22,6,2715,2775,60
5,37,5,2775,2827,52
