machine_id,job_id,op_index,start,end,proc_time
0,16,0,0,21,21
0,32,1,21,67,46
0,20,1,67,87,20
0,13,1,89,128,39
0,6,0,128,156,28
0,12,0,156,172,16
0,25,2,172,196,24
0,28,1,196,199,3
0,43,0,199,248,49
0,31,3,248,278,30
0,48,0,278,313,35
0,10,3,313,336,23
0,11,1,336,340,4
0,40,0,340,399,59
0,42,4,399,401,2
0,19,3,401,449,48
0,5,1,449,464,15
0,18,4,464,517,53
0,27,1,517,538,21
0,15,3,538,570,32
0,9,4,570,645,75
0,35,4,645,655,10
0,0,0,655,747,92
0,45,3,769,784,15
0,17,2,784,835,51
0,21,2,835,921,86
0,3,1,925,973,48
0,47,2,973,1011,38
0,24,4,1011,1049,38
0,44,3,1049,1074,25
0,26,4,1074,1149,75
0,41,3,1172,1193,21
0,14,1,1193,1286,93
0,36,3,1297,1332,35
0,38,4,1340,1348,8
0,39,0,1348,1438,90
0,37,1,1473,1519,46
0,7,4,1561,1574,13
0,22,1,1574,1635,61
0,34,4,1635,1658,23
0,29,2,1658,1741,83
0,1,0,1741,1827,86
0,4,0,1827,1910,83
0,30,3,1910,2007,97
0,8,0,2007,2092,85
0,46,3,2092,2114,22
0,23,4,2114,2147,33
0,2,4,2147,2239,92
0,49,2,2387,2389,2
0,33,4,2559,2588,29
1,28,0,0,8,8
1,18,0,8,29,21
1,20,0,29,49,20
1,13,0,49,89,40
1,35,0,89,127,38
1,31,1,143,180,37
1,15,1,180,188,8
1,38,0,188,203,15
1,2,0,203,207,4
1,24,1,207,220,13
1,17,0,220,270,50
1,25,4,270,308,38
1,9,2,308,373,65
1,42,3,373,377,4
1,10,4,377,443,66
1,48,2,443,448,5
1,19,4,449,460,11
1,16,2,460,486,26
1,40,1,486,536,50
1,5,2,536,636,100
1,26,1,636,683,47
1,27,2,683,736,53
1,12,4,736,761,25
1,45,2,761,769,8
1,21,1,769,809,40
1,44,1,809,864,55
1,41,0,864,926,62
1,11,4,926,995,69
1,32,4,995,1094,99
1,47,3,1094,1171,77
1,3,2,1171,1230,59
1,36,2,1268,1297,29
1,43,3,1297,1386,89
1,14,4,1386,1391,5
1,34,1,1391,1460,69
1,7,3,1527,1561,34
1,6,4,1637,1722,85
1,46,1,1722,1819,97
1,23,1,1819,1913,94
1,4,1,1913,1991,78
1,1,2,2013,2088,75
1,30,4,2088,2187,99
1,22,3,2187,2273,86
1,8,2,2273,2306,33
1,49,1,2306,2387,81
1,39,4,2387,2473,86
1,29,4,2473,2496,23
1,33,3,2496,2559,63
1,37,4,2726,2774,48
1,0,4,2817,2866,49
2,42,0,0,20,20
2,10,0,20,68,48
2,18,2,68,115,47
2,31,0,115,143,28
2,9,0,143,167,24
2,32,2,167,181,14
2,35,1,181,225,44
2,25,3,225,237,12
2,11,0,237,316,79
2,19,2,316,352,36
2,48,1,352,420,68
2,16,1,420,448,28
2,15,2,448,513,65
2,12,3,513,516,3
2,26,0,516,578,62
2,17,1,578,638,60
2,45,1,638,734,96
2,30,1,734,770,36
2,47,1,770,837,67
2,5,4,837,861,24
2,27,4,861,864,3
2,24,2,864,955,91
2,44,2,955,1028,73
2,21,3,1028,1051,23
2,41,1,1051,1123,72
2,20,4,1123,1171,48
2,2,3,1171,1211,40
2,7,0,1211,1272,61
2,14,2,1286,1294,8
2,38,3,1315,1340,25
2,36,4,1340,1406,66
2,3,3,1406,1498,92
2,34,2,1498,1590,92
2,6,3,1590,1637,47
2,39,1,1637,1688,51
2,43,4,1688,1752,64
2,13,3,1752,1845,93
2,49,0,1845,1913,68
2,1,1,1913,2013,100
2,29,3,2013,2030,17
2,23,3,2030,2090,60
2,40,4,2090,2183,93
2,8,1,2183,2258,75
2,46,4,2258,2348,90
2,28,2,2348,2436,88
2,33,2,2436,2487,51
2,22,4,2487,2586,99
2,4,4,2586,2630,44
2,37,3,2630,2726,96
2,0,3,2726,2817,91
3,32,0,0,15,15
3,5,0,15,64,49
3,18,1,64,67,3
3,15,0,67,137,70
3,25,1,137,167,30
3,9,1,167,187,20
3,19,0,187,244,57
3,10,1,244,271,27
3,42,2,271,356,85
3,31,4,356,411,55
3,12,2,411,488,77
3,48,3,488,534,46
3,35,2,534,581,47
3,29,0,581,614,33
3,45,0,614,627,13
3,47,0,627,670,43
3,21,0,670,741,71
3,27,3,741,815,74
3,43,1,815,864,49
3,11,3,864,910,46
3,26,3,910,949,39
3,40,3,949,972,23
3,24,3,972,999,27
3,20,3,999,1073,74
3,44,4,1074,1090,16
3,2,2,1090,1134,44
3,36,0,1134,1176,42
3,38,1,1176,1256,80
3,41,4,1256,1271,15
3,6,1,1271,1324,53
3,14,3,1324,1374,50
3,37,0,1374,1473,99
3,7,2,1473,1527,54
3,3,4,1527,1562,35
3,34,3,1590,1605,15
3,30,2,1605,1675,70
3,16,3,1675,1766,91
3,22,2,1766,1793,27
3,39,2,1793,1859,66
3,33,1,1859,1937,78
3,46,2,1937,1976,39
3,23,2,1976,2022,46
3,13,4,2022,2070,48
3,0,2,2070,2126,56
3,1,3,2126,2218,92
3,4,3,2218,2282,64
3,17,4,2282,2375,93
3,8,4,2417,2466,49
3,49,3,2466,2470,4
3,28,3,2470,2524,54
4,24,0,0,33,33
4,42,1,33,47,14
4,34,0,47,73,26
4,25,0,73,131,58
4,30,0,131,194,63
4,31,2,194,218,24
4,12,1,218,249,31
4,19,1,249,275,26
4,10,2,275,276,1
4,32,3,276,294,18
4,27,0,294,394,100
4,13,2,394,409,15
4,18,3,409,443,34
4,11,2,443,504,61
4,9,3,504,537,33
4,48,4,537,541,4
4,40,2,541,581,40
4,35,3,581,604,23
4,15,4,604,688,84
4,44,0,688,762,74
4,0,1,762,809,47
4,20,2,809,815,6
4,5,3,815,833,18
4,26,2,833,838,5
4,3,0,838,925,87
4,2,1,925,1019,94
4,14,0,1019,1067,48
4,21,4,1067,1096,29
4,43,2,1096,1142,46
4,41,2,1142,1172,30
4,47,4,1172,1183,11
4,36,1,1183,1268,85
4,38,2,1268,1315,47
4,22,0,1315,1398,83
4,7,1,1398,1469,71
4,6,2,1469,1553,84
4,29,1,1553,1625,72
4,46,0,1625,1698,73
4,23,0,1698,1766,68
4,33,0,1766,1855,89
4,37,2,1855,1929,74
4,16,4,1929,1987,58
4,39,3,1987,1992,5
4,17,3,1992,2082,90
4,4,2,2082,2158,76
4,45,4,2158,2255,97
4,1,4,2255,2345,90
4,8,3,2345,2417,72
4,49,4,2470,2529,59
4,28,4,2529,2547,18
5,25,7,347,406,59
5,31,6,449,458,9
5,19,7,550,580,30
5,10,8,580,643,63
5,18,7,643,711,68
5,48,7,711,769,58
5,42,7,769,817,48
5,15,8,817,889,72
5,35,8,940,1010,70
5,12,9,1109,1131,22
5,32,7,1242,1252,10
5,41,5,1271,1348,77
5,11,9,1348,1382,34
5,47,6,1382,1389,7
5,44,8,1389,1415,26
5,5,7,1415,1441,26
5,20,7,1441,1521,80
5,27,9,1521,1549,28
5,36,7,1549,1639,90
5,14,8,1639,1727,88
5,24,9,1727,1814,87
5,9,9,1814,1843,29
5,34,7,1843,1890,47
5,6,6,1890,1924,34
5,43,7,1924,2007,83
5,7,9,2007,2104,97
5,3,9,2104,2195,91
5,21,9,2195,2223,28
5,23,6,2223,2309,86
5,16,8,2309,2348,39
5,1,5,2348,2359,11
5,26,9,2359,2390,31
5,8,6,2489,2501,12
5,39,5,2501,2560,59
5,30,7,2560,2601,41
5,45,7,2601,2667,66
5,46,8,2667,2765,98
5,22,6,2765,2825,60
